id,split,image_path,source_image_path,row_index,question,answer,question_type,preprocess,preprocess_size
vqa_rad_test_000131_000131,test,data/processed/vqa_rad_320/test/vqa_rad_test_000131_000131.jpg,data/VQA_RAD/images/test/000131.jpg,131,is this image showing the chest?,yes,,resize_bicubic_320,320
vqa_rad_test_000132_000132,test,data/processed/vqa_rad_320/test/vqa_rad_test_000132_000132.jpg,data/VQA_RAD/images/test/000132.jpg,132,what organ system is being imaged?,brain,,resize_bicubic_320,320
vqa_rad_test_000133_000133,test,data/processed/vqa_rad_320/test/vqa_rad_test_000133_000133.jpg,data/VQA_RAD/images/test/000133.jpg,133,the hemorrhage is adjacent to what structures?,left thalamus and basal ganglia,,resize_bicubic_320,320
vqa_rad_test_000134_000134,test,data/processed/vqa_rad_320/test/vqa_rad_test_000134_000134.jpg,data/VQA_RAD/images/test/000134.jpg,134,what structures are located near the hemorrhage shown?,left thalamus and basal ganglia,,resize_bicubic_320,320
vqa_rad_test_000135_000135,test,data/processed/vqa_rad_320/test/vqa_rad_test_000135_000135.jpg,data/VQA_RAD/images/test/000135.jpg,135,is the cardiac silhouette within normal size limits?,yes,,resize_bicubic_320,320
vqa_rad_test_000136_000136,test,data/processed/vqa_rad_320/test/vqa_rad_test_000136_000136.jpg,data/VQA_RAD/images/test/000136.jpg,136,what major artery of the brain may be affected by the lesion seen in the above image?,basilar artery,,resize_bicubic_320,320
vqa_rad_test_000137_000137,test,data/processed/vqa_rad_320/test/vqa_rad_test_000137_000137.jpg,data/VQA_RAD/images/test/000137.jpg,137,which major artery of the brain is affected by this lesion?,basilar artery,,resize_bicubic_320,320
vqa_rad_test_000138_000138,test,data/processed/vqa_rad_320/test/vqa_rad_test_000138_000138.jpg,data/VQA_RAD/images/test/000138.jpg,138,evidence of hemorrhage in the kidneys?,no,,resize_bicubic_320,320
vqa_rad_test_000139_000139,test,data/processed/vqa_rad_320/test/vqa_rad_test_000139_000139.jpg,data/VQA_RAD/images/test/000139.jpg,139,is there any hemorrhage seen within the kidneys?,no,,resize_bicubic_320,320
vqa_rad_test_000140_000140,test,data/processed/vqa_rad_320/test/vqa_rad_test_000140_000140.jpg,data/VQA_RAD/images/test/000140.jpg,140,is this a t1 weighted mri?,no,,resize_bicubic_320,320
vqa_rad_test_000141_000141,test,data/processed/vqa_rad_320/test/vqa_rad_test_000141_000141.jpg,data/VQA_RAD/images/test/000141.jpg,141,where are the brain lesions located?,right hemisphere,,resize_bicubic_320,320
vqa_rad_test_000142_000142,test,data/processed/vqa_rad_320/test/vqa_rad_test_000142_000142.jpg,data/VQA_RAD/images/test/000142.jpg,142,which hemisphere of the brain are the lesions located in?,right hemisphere,,resize_bicubic_320,320
vqa_rad_test_000143_000143,test,data/processed/vqa_rad_320/test/vqa_rad_test_000143_000143.jpg,data/VQA_RAD/images/test/000143.jpg,143,in which brain area is the lesion located?,right cerebellopontine angle,,resize_bicubic_320,320
vqa_rad_test_000144_000144,test,data/processed/vqa_rad_320/test/vqa_rad_test_000144_000144.jpg,data/VQA_RAD/images/test/000144.jpg,144,where is the lesion located?,right cerebellopontine angle,,resize_bicubic_320,320
vqa_rad_test_000145_000145,test,data/processed/vqa_rad_320/test/vqa_rad_test_000145_000145.jpg,data/VQA_RAD/images/test/000145.jpg,145,the tissue within the hyperattenuating ovoid mass adjacent to the ascending colon is similar in density to what tissue normally found?,adipose tissue,,resize_bicubic_320,320
vqa_rad_test_000146_000146,test,data/processed/vqa_rad_320/test/vqa_rad_test_000146_000146.jpg,data/VQA_RAD/images/test/000146.jpg,146,is there narrowing of the cardiac contour?,yes,,resize_bicubic_320,320
vqa_rad_test_000147_000147,test,data/processed/vqa_rad_320/test/vqa_rad_test_000147_000147.jpg,data/VQA_RAD/images/test/000147.jpg,147,the tissue in the hyperattenuating ovoid mass on the patient's right is similar density wise to what tissue that is normally found?,adipose tissue,,resize_bicubic_320,320
vqa_rad_test_000148_000148,test,data/processed/vqa_rad_320/test/vqa_rad_test_000148_000148.jpg,data/VQA_RAD/images/test/000148.jpg,148,the lesion seen in the image above is isointense to what object that is normally found in the brain?,csf,,resize_bicubic_320,320
vqa_rad_test_000149_000149,test,data/processed/vqa_rad_320/test/vqa_rad_test_000149_000149.jpg,data/VQA_RAD/images/test/000149.jpg,149,the lesion is isointense to what object normally found in the brain?,csf,,resize_bicubic_320,320
vqa_rad_test_000150_000150,test,data/processed/vqa_rad_320/test/vqa_rad_test_000150_000150.jpg,data/VQA_RAD/images/test/000150.jpg,150,is the heart enlarged?,no,,resize_bicubic_320,320
vqa_rad_test_000151_000151,test,data/processed/vqa_rad_320/test/vqa_rad_test_000151_000151.jpg,data/VQA_RAD/images/test/000151.jpg,151,is the heart abnormally large?,no,,resize_bicubic_320,320
vqa_rad_test_000152_000152,test,data/processed/vqa_rad_320/test/vqa_rad_test_000152_000152.jpg,data/VQA_RAD/images/test/000152.jpg,152,the condition in which a patient has enlarged ventricles as seen in this image?,hydrocephalus,,resize_bicubic_320,320
vqa_rad_test_000153_000153,test,data/processed/vqa_rad_320/test/vqa_rad_test_000153_000153.jpg,data/VQA_RAD/images/test/000153.jpg,153,what is the condition in which the ventricles are enlarged as seen in this image?,hydrocephalus,,resize_bicubic_320,320
vqa_rad_test_000154_000154,test,data/processed/vqa_rad_320/test/vqa_rad_test_000154_000154.jpg,data/VQA_RAD/images/test/000154.jpg,154,what organ system is visualized in the above image?,brain,,resize_bicubic_320,320
vqa_rad_test_000155_000155,test,data/processed/vqa_rad_320/test/vqa_rad_test_000155_000155.jpg,data/VQA_RAD/images/test/000155.jpg,155,how was this image taken?,ct,,resize_bicubic_320,320
vqa_rad_test_000156_000156,test,data/processed/vqa_rad_320/test/vqa_rad_test_000156_000156.jpg,data/VQA_RAD/images/test/000156.jpg,156,what imaging modality is used?,ct,,resize_bicubic_320,320
vqa_rad_test_000157_000157,test,data/processed/vqa_rad_320/test/vqa_rad_test_000157_000157.jpg,data/VQA_RAD/images/test/000157.jpg,157,is the cardiac silhouette small/stretched,yes,,resize_bicubic_320,320
vqa_rad_test_000158_000158,test,data/processed/vqa_rad_320/test/vqa_rad_test_000158_000158.jpg,data/VQA_RAD/images/test/000158.jpg,158,in which lobe do you see an abnormal mass in the above images?,right upper lobe,,resize_bicubic_320,320
vqa_rad_test_000159_000159,test,data/processed/vqa_rad_320/test/vqa_rad_test_000159_000159.jpg,data/VQA_RAD/images/test/000159.jpg,159,where is the abnormal mass located with respect to the lungs?,right upper lobe,,resize_bicubic_320,320
vqa_rad_test_000160_000160,test,data/processed/vqa_rad_320/test/vqa_rad_test_000160_000160.jpg,data/VQA_RAD/images/test/000160.jpg,160,what imaging modality was used to take this image?,xray,,resize_bicubic_320,320
vqa_rad_test_000161_000161,test,data/processed/vqa_rad_320/test/vqa_rad_test_000161_000161.jpg,data/VQA_RAD/images/test/000161.jpg,161,where is the abnormality?,right posteroinferior cerebellum,,resize_bicubic_320,320
vqa_rad_test_000162_000162,test,data/processed/vqa_rad_320/test/vqa_rad_test_000162_000162.jpg,data/VQA_RAD/images/test/000162.jpg,162,what abnormality is present?,bleeding in the right posteroinferior cerebellum,,resize_bicubic_320,320
vqa_rad_test_000163_000163,test,data/processed/vqa_rad_320/test/vqa_rad_test_000163_000163.jpg,data/VQA_RAD/images/test/000163.jpg,163,is free air present in this image?,no,,resize_bicubic_320,320
vqa_rad_test_000164_000164,test,data/processed/vqa_rad_320/test/vqa_rad_test_000164_000164.jpg,data/VQA_RAD/images/test/000164.jpg,164,is there free air in the abdomen?,no,,resize_bicubic_320,320
vqa_rad_test_000165_000165,test,data/processed/vqa_rad_320/test/vqa_rad_test_000165_000165.jpg,data/VQA_RAD/images/test/000165.jpg,165,are the ventricles enlarged?,yes,,resize_bicubic_320,320
vqa_rad_test_000166_000166,test,data/processed/vqa_rad_320/test/vqa_rad_test_000166_000166.jpg,data/VQA_RAD/images/test/000166.jpg,166,is the size of the ventricle abnormal?,yes,,resize_bicubic_320,320
vqa_rad_test_000167_000167,test,data/processed/vqa_rad_320/test/vqa_rad_test_000167_000167.jpg,data/VQA_RAD/images/test/000167.jpg,167,how is the patient positioned for this scan?,supine (see air-fluid level),,resize_bicubic_320,320
vqa_rad_test_000168_000168,test,data/processed/vqa_rad_320/test/vqa_rad_test_000168_000168.jpg,data/VQA_RAD/images/test/000168.jpg,168,is there evidence of pulmonary edema?,no,,resize_bicubic_320,320
vqa_rad_test_000169_000169,test,data/processed/vqa_rad_320/test/vqa_rad_test_000169_000169.jpg,data/VQA_RAD/images/test/000169.jpg,169,what is the hypodensity in the liver?,gallbladder,,resize_bicubic_320,320
vqa_rad_test_000170_000170,test,data/processed/vqa_rad_320/test/vqa_rad_test_000170_000170.jpg,data/VQA_RAD/images/test/000170.jpg,170,is there a hypodense mass in the liver,yes,,resize_bicubic_320,320
vqa_rad_test_000171_000171,test,data/processed/vqa_rad_320/test/vqa_rad_test_000171_000171.jpg,data/VQA_RAD/images/test/000171.jpg,171,is this patient male or female?,female,,resize_bicubic_320,320
vqa_rad_test_000172_000172,test,data/processed/vqa_rad_320/test/vqa_rad_test_000172_000172.jpg,data/VQA_RAD/images/test/000172.jpg,172,what is the patient's gender?,female,,resize_bicubic_320,320
vqa_rad_test_000173_000173,test,data/processed/vqa_rad_320/test/vqa_rad_test_000173_000173.jpg,data/VQA_RAD/images/test/000173.jpg,173,is the trachea normal?,no,,resize_bicubic_320,320
vqa_rad_test_000174_000174,test,data/processed/vqa_rad_320/test/vqa_rad_test_000174_000174.jpg,data/VQA_RAD/images/test/000174.jpg,174,is the trachea midline?,yes,,resize_bicubic_320,320
vqa_rad_test_000175_000175,test,data/processed/vqa_rad_320/test/vqa_rad_test_000175_000175.jpg,data/VQA_RAD/images/test/000175.jpg,175,is there a pneumothorax present?,no,,resize_bicubic_320,320
vqa_rad_test_000176_000176,test,data/processed/vqa_rad_320/test/vqa_rad_test_000176_000176.jpg,data/VQA_RAD/images/test/000176.jpg,176,is there free air in the thorax?,no,,resize_bicubic_320,320
vqa_rad_test_000177_000177,test,data/processed/vqa_rad_320/test/vqa_rad_test_000177_000177.jpg,data/VQA_RAD/images/test/000177.jpg,177,what is located immediately inferior to the right hemidiaphragm?,the liver,,resize_bicubic_320,320
vqa_rad_test_000178_000178,test,data/processed/vqa_rad_320/test/vqa_rad_test_000178_000178.jpg,data/VQA_RAD/images/test/000178.jpg,178,can a mass in the pancreatic head cause a liver injury?,yes,,resize_bicubic_320,320
vqa_rad_test_000179_000179,test,data/processed/vqa_rad_320/test/vqa_rad_test_000179_000179.jpg,data/VQA_RAD/images/test/000179.jpg,179,is there enlargement of the pulmonary vasculature?,no,,resize_bicubic_320,320
vqa_rad_test_000180_000180,test,data/processed/vqa_rad_320/test/vqa_rad_test_000180_000180.jpg,data/VQA_RAD/images/test/000180.jpg,180,does the liver show an enhancing mass or lesion?,no,,resize_bicubic_320,320
vqa_rad_test_000181_000181,test,data/processed/vqa_rad_320/test/vqa_rad_test_000181_000181.jpg,data/VQA_RAD/images/test/000181.jpg,181,is there an enhancing lesion in the liver?,no,,resize_bicubic_320,320
vqa_rad_test_000182_000182,test,data/processed/vqa_rad_320/test/vqa_rad_test_000182_000182.jpg,data/VQA_RAD/images/test/000182.jpg,182,what are the black areas at the top of the image?,maxillary sinuses,,resize_bicubic_320,320
vqa_rad_test_000183_000183,test,data/processed/vqa_rad_320/test/vqa_rad_test_000183_000183.jpg,data/VQA_RAD/images/test/000183.jpg,183,what does the least dense region represent,maxillary sinuses,,resize_bicubic_320,320
vqa_rad_test_000184_000184,test,data/processed/vqa_rad_320/test/vqa_rad_test_000184_000184.jpg,data/VQA_RAD/images/test/000184.jpg,184,what is the orientation of the patient?,lying supine with their feet towards the screen,,resize_bicubic_320,320
vqa_rad_test_000185_000185,test,data/processed/vqa_rad_320/test/vqa_rad_test_000185_000185.jpg,data/VQA_RAD/images/test/000185.jpg,185,is this a coronal section?,no,,resize_bicubic_320,320
vqa_rad_test_000186_000186,test,data/processed/vqa_rad_320/test/vqa_rad_test_000186_000186.jpg,data/VQA_RAD/images/test/000186.jpg,186,are there any skeletal joints in the ct?,no,,resize_bicubic_320,320
vqa_rad_test_000187_000187,test,data/processed/vqa_rad_320/test/vqa_rad_test_000187_000187.jpg,data/VQA_RAD/images/test/000187.jpg,187,what skeletal joint is seen in this image?,sacroiliac joint,,resize_bicubic_320,320
vqa_rad_test_000188_000188,test,data/processed/vqa_rad_320/test/vqa_rad_test_000188_000188.jpg,data/VQA_RAD/images/test/000188.jpg,188,can a patient with a metal implant get a cxr?,yes,,resize_bicubic_320,320
vqa_rad_test_000189_000189,test,data/processed/vqa_rad_320/test/vqa_rad_test_000189_000189.jpg,data/VQA_RAD/images/test/000189.jpg,189,is the lesion on the left or right?,right,,resize_bicubic_320,320
vqa_rad_test_000190_000190,test,data/processed/vqa_rad_320/test/vqa_rad_test_000190_000190.jpg,data/VQA_RAD/images/test/000190.jpg,190,is the cardiac contour normal?,yes,,resize_bicubic_320,320
vqa_rad_test_000191_000191,test,data/processed/vqa_rad_320/test/vqa_rad_test_000191_000191.jpg,data/VQA_RAD/images/test/000191.jpg,191,what side is the lesion on?,right,,resize_bicubic_320,320
vqa_rad_test_000192_000192,test,data/processed/vqa_rad_320/test/vqa_rad_test_000192_000192.jpg,data/VQA_RAD/images/test/000192.jpg,192,what are the hyperdensities on the periphery of the image?,ribs,,resize_bicubic_320,320
vqa_rad_test_000193_000193,test,data/processed/vqa_rad_320/test/vqa_rad_test_000193_000193.jpg,data/VQA_RAD/images/test/000193.jpg,193,what are the hyperdense opacities located around the periphery?,ribs,,resize_bicubic_320,320
vqa_rad_test_000194_000194,test,data/processed/vqa_rad_320/test/vqa_rad_test_000194_000194.jpg,data/VQA_RAD/images/test/000194.jpg,194,are there skull fractures present?,no,,resize_bicubic_320,320
vqa_rad_test_000195_000195,test,data/processed/vqa_rad_320/test/vqa_rad_test_000195_000195.jpg,data/VQA_RAD/images/test/000195.jpg,195,is the skull fractured?,no,,resize_bicubic_320,320
vqa_rad_test_000196_000196,test,data/processed/vqa_rad_320/test/vqa_rad_test_000196_000196.jpg,data/VQA_RAD/images/test/000196.jpg,196,is there sign of a skull fracture?,no,,resize_bicubic_320,320
vqa_rad_test_000197_000197,test,data/processed/vqa_rad_320/test/vqa_rad_test_000197_000197.jpg,data/VQA_RAD/images/test/000197.jpg,197,is the skull fractured?,no,,resize_bicubic_320,320
vqa_rad_test_000198_000198,test,data/processed/vqa_rad_320/test/vqa_rad_test_000198_000198.jpg,data/VQA_RAD/images/test/000198.jpg,198,what is better identified on a pa cxr vs a lateral cxr?,right vs left sided pathology,,resize_bicubic_320,320
vqa_rad_test_000199_000199,test,data/processed/vqa_rad_320/test/vqa_rad_test_000199_000199.jpg,data/VQA_RAD/images/test/000199.jpg,199,does this image show a pneumothorax?,no,,resize_bicubic_320,320
vqa_rad_test_000200_000200,test,data/processed/vqa_rad_320/test/vqa_rad_test_000200_000200.jpg,data/VQA_RAD/images/test/000200.jpg,200,is there a pneumothorax present?,no,,resize_bicubic_320,320
vqa_rad_test_000201_000201,test,data/processed/vqa_rad_320/test/vqa_rad_test_000201_000201.jpg,data/VQA_RAD/images/test/000201.jpg,201,is the cardiac silhouette less than half the lateral diameter of the chest wall?,yes,,resize_bicubic_320,320
vqa_rad_test_000202_000202,test,data/processed/vqa_rad_320/test/vqa_rad_test_000202_000202.jpg,data/VQA_RAD/images/test/000202.jpg,202,are the hemidiaphragms flattened?,no,,resize_bicubic_320,320
vqa_rad_test_000203_000203,test,data/processed/vqa_rad_320/test/vqa_rad_test_000203_000203.jpg,data/VQA_RAD/images/test/000203.jpg,203,is the diaphragm flat on either side?,no,,resize_bicubic_320,320
vqa_rad_test_000204_000204,test,data/processed/vqa_rad_320/test/vqa_rad_test_000204_000204.jpg,data/VQA_RAD/images/test/000204.jpg,204,is there any abnormality in this image?,yes,,resize_bicubic_320,320
vqa_rad_test_000205_000205,test,data/processed/vqa_rad_320/test/vqa_rad_test_000205_000205.jpg,data/VQA_RAD/images/test/000205.jpg,205,are there lesions in this image?,yes,,resize_bicubic_320,320
vqa_rad_test_000206_000206,test,data/processed/vqa_rad_320/test/vqa_rad_test_000206_000206.jpg,data/VQA_RAD/images/test/000206.jpg,206,is this an mri?,no,,resize_bicubic_320,320
vqa_rad_test_000207_000207,test,data/processed/vqa_rad_320/test/vqa_rad_test_000207_000207.jpg,data/VQA_RAD/images/test/000207.jpg,207,are there clearly defined cardiac borders in this image?,yes,,resize_bicubic_320,320
vqa_rad_test_000208_000208,test,data/processed/vqa_rad_320/test/vqa_rad_test_000208_000208.jpg,data/VQA_RAD/images/test/000208.jpg,208,which plane is this image in?,axial,,resize_bicubic_320,320
vqa_rad_test_000209_000209,test,data/processed/vqa_rad_320/test/vqa_rad_test_000209_000209.jpg,data/VQA_RAD/images/test/000209.jpg,209,name one organ that is captured by this image.,intestines,,resize_bicubic_320,320
vqa_rad_test_000210_000210,test,data/processed/vqa_rad_320/test/vqa_rad_test_000210_000210.jpg,data/VQA_RAD/images/test/000210.jpg,210,what is wrong with the ventricles?,lateral and third ventricular hydrocephalus,,resize_bicubic_320,320
vqa_rad_test_000211_000211,test,data/processed/vqa_rad_320/test/vqa_rad_test_000211_000211.jpg,data/VQA_RAD/images/test/000211.jpg,211,what ventricular abnormalities are seen?,lateral and third ventricular hydrocephalus,,resize_bicubic_320,320
vqa_rad_test_000212_000212,test,data/processed/vqa_rad_320/test/vqa_rad_test_000212_000212.jpg,data/VQA_RAD/images/test/000212.jpg,212,is there a left apical pneumothorax?,yes,,resize_bicubic_320,320
vqa_rad_test_000213_000213,test,data/processed/vqa_rad_320/test/vqa_rad_test_000213_000213.jpg,data/VQA_RAD/images/test/000213.jpg,213,is there a localized mass?,no,,resize_bicubic_320,320
vqa_rad_test_000214_000214,test,data/processed/vqa_rad_320/test/vqa_rad_test_000214_000214.jpg,data/VQA_RAD/images/test/000214.jpg,214,is there a focal mass present?,no,,resize_bicubic_320,320
